timestamp,library_card,accession
4/16/2012 14:07:37,0066,30061014
4/16/2012 14:07:37,0066,30061014
4/16/2012 14:07:37,0066,30061014
4/16/2012 14:07:37,0066,30061014
4/16/2012 14:07:37,0066,30061014
4/16/2012 14:07:37,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:38,0066,30061014
4/16/2012 14:07:39,0066,30061014
4/16/2012 14:07:39,0066,30061014
4/16/2012 14:07:39,0066,30061014
4/16/2012 14:07:39,0066,30061014
4/16/2012 14:07:39,0066,30061014
4/16/2012 14:07:39,0066,30061014
4/16/2012 14:07:39,0066,30061014
4/16/2012 14:07:39,0066,30061014
4/16/2012 14:07:39,0066,30061014
4/16/2012 14:07:39,0066,30061014
4/16/2012 14:07:39,0066,30061014
4/16/2012 14:07:39,0066,30061014
4/16/2012 14:07:39,0066,30061014
4/16/2012 14:07:39,0066,30061014
4/16/2012 14:07:39,0066,30061014
4/16/2012 14:07:39,0066,30061014
4/16/2012 14:07:39,0066,30061014
4/16/2012 14:07:39,0066,30061014
4/23/2012 14:09:43,0062,30060743
4/18/2012 12:53:13,0005,30059745
4/17/2012 14:13:52,0175,30059596
4/12/2012 13:25:39,0161,30059489
4/3/2012 11:55:47,0207,30059299
4/3/2012 13:56:33,0150,30059083
4/23/2012 14:09:36,0062,30059059
4/23/2012 13:14:44,0228,30058986
4/16/2012 14:20:55,0058,30058853
4/4/2012 12:38:46,0076,30058762
4/13/2012 14:20:34,0017,30058614
4/5/2012 13:44:44,0125,30056865
4/3/2012 8:19:04,0184,30056824
4/10/2012 14:13:52,0194,30056691
4/3/2012 8:17:25,0184,30054829
4/11/2012 10:08:52,0016,30053862
4/23/2012 14:16:11,0083,30053334
4/4/2012 11:45:56,0201,30052765
4/3/2012 8:17:36,0184,30052708
4/3/2012 14:09:40,0150,30052625
4/3/2012 8:14:07,0184,30052211
4/5/2012 11:52:11,0047,30052070
4/9/2012 13:54:34,0094,30051965
4/9/2012 13:54:50,0094,30051965
4/5/2012 13:08:39,0073,30051841
4/23/2012 14:08:54,0079,30051569
4/10/2012 12:47:06,0069,30051106
4/4/2012 13:38:13,0154,30050710
4/4/2012 12:51:12,0005,30050496
4/18/2012 12:53:41,0041,30049829
4/18/2012 12:54:01,0041,30049829
4/12/2012 11:16:08,0047,30049456
4/9/2012 13:23:12,0107,30049340
4/19/2012 11:18:38,0009,30047401
4/4/2012 13:15:29,0201,30047153
4/17/2012 13:04:43,0043,30046395
4/12/2012 13:16:51,0181,30046056
4/24/2012 14:12:40,0181,30045918
4/24/2012 14:12:47,0181,30045918
4/5/2012 12:53:06,0089,30044366
4/11/2012 9:57:46,0044,30042956
4/11/2012 9:57:53,0044,30042956
4/12/2012 13:15:59,0089,30042725
4/9/2012 11:15:11,0201,30041982
4/5/2012 10:22:53,0028,30041321
4/3/2012 8:18:26,0184,30041131
4/3/2012 13:28:00,0115,30040976
4/24/2012 14:26:39,0143,30040943
4/24/2012 14:26:45,0143,30040943
4/18/2012 10:06:14,0184,30040539
4/24/2012 13:29:02,0096,30040000
4/4/2012 11:47:00,0201,30039630
4/3/2012 11:28:12,0096,30039572
4/4/2012 11:45:32,0201,30039523
4/6/2012 14:09:02,0055,30039457
4/6/2012 14:09:13,0055,30039457
4/4/2012 11:46:54,0201,30039390
4/4/2012 11:46:35,0201,30039267
4/3/2012 8:18:18,0184,30039150
4/9/2012 11:58:36,0201,30039150
4/4/2012 11:46:46,0201,30038970
4/24/2012 12:45:51,0088,30038863
4/19/2012 11:17:20,0045,30038368
4/5/2012 12:50:37,0056,30038152
4/11/2012 10:00:39,0044,30037964
4/18/2012 12:38:21, 0108,30037782
4/3/2012 8:18:51,0184,30037154
4/19/2012 13:15:16,0088,30036941
4/12/2012 14:09:14,0129,30036214
