Timestamp,Library Card Number,Accession Number
1/18/2012 13:56:47,183,30081053
1/2/2012 13:48:49,183,30101489
1/18/2012 13:56:30,183,30110712
1/2/2012 15:25:34,184,19881010
1/2/2012 15:26:48,184,30008452
1/4/2012 12:40:47,184,30032635
1/2/2012 15:26:29,184,30038459
1/2/2012 15:25:11,184,30053664
1/2/2012 15:25:53,184,30060883
1/2/2012 15:25:27,184,30099048
1/2/2012 15:26:18,184,30111785
1/2/2012 15:25:42,184,30115067
1/2/2012 15:25:19,184,30117857
1/2/2012 15:26:10,184,30128946
1/2/2012 15:26:02,184,30129498
1/2/2012 15:26:38,184,30132807
1/3/2012 15:37:31,187,19884535
1/18/2012 13:20:58,187,30054266
1/3/2012 15:37:07,187,30118814
1/3/2012 15:37:39,187,30118814
1/20/2012 16:34:00,188,18994707
1/12/2012 12:00:39,189,30136493
1/4/2012 14:02:40,19,30025811
1/19/2012 9:40:37,19,30075089
1/4/2012 14:02:55,19,30134290
1/6/2012 17:07:06,193,30128409
1/6/2012 17:06:45,193,30128730
1/6/2012 14:13:13,194,30133136
1/9/2012 14:54:36,195,30093397
1/3/2012 14:10:07,195,30111470
1/4/2012 12:41:41,196,30068233
1/2/2012 15:11:44,197,19879279
1/2/2012 15:11:36,197,19884287
1/2/2012 15:12:11,197,30037956
1/2/2012 15:09:28,197,30043145
1/2/2012 15:11:54,197,30108492
1/2/2012 15:12:00,197,30112130
1/2/2012 15:12:06,197,30118202
1/2/2012 15:11:27,197,30119861
1/2/2012 15:11:49,197,30130009
1/2/2012 15:12:15,197,30136568
1/2/2012 13:47:31,198,18998419
1/3/2012 13:18:10,198,18999490
1/3/2012 13:17:22,198,19003920
1/3/2012 13:17:31,198,19004530
1/3/2012 13:16:20,198,19005404
1/3/2012 13:16:27,198,22220032
1/3/2012 13:16:34,198,22220164
1/2/2012 13:47:20,198,30013676
1/3/2012 13:17:46,198,30030555
1/3/2012 13:17:38,198,30067854
1/3/2012 13:16:57,198,30118145
1/3/2012 13:16:51,198,30119085
1/3/2012 13:16:43,198,30119655
1/3/2012 11:19:49,198,30133466
1/23/2012 15:08:16,198,30134092
1/19/2012 14:37:07,198,30135669
1/3/2012 13:16:11,198,30136196
1/23/2012 15:08:21,198,30137129
1/23/2012 15:08:28,198,30137129
1/23/2012 15:08:34,198,30137954
1/10/2012 9:59:19,200,30037204
1/20/2012 14:43:53,200,30045876
1/18/2012 12:24:55,200,30090617
1/10/2012 11:34:47,201,19878735
1/10/2012 11:35:08,201,19881671
1/2/2012 15:42:12,201,30017263
1/2/2012 15:41:45,201,30017545
1/10/2012 13:41:39,201,30033203
1/10/2012 13:40:58,201,30033948
1/2/2012 15:42:24,201,30087993
1/10/2012 13:41:11,201,30124465
1/12/2012 10:53:38,202,30075352
1/5/2012 15:55:26,202,30120893
1/11/2012 12:04:45,207,19877323
11/3/2011 13:15:27,20831103,90001934
1/4/2012 9:41:27,210,30062426
1/11/2012 14:09:30,210,30066625
1/4/2012 14:31:52,210,30077622
1/19/2012 10:58:01,210,30134068
1/3/2012 14:32:59,211,30116594
1/18/2012 14:25:58,211,30132195
1/3/2012 14:33:09,211,30135750
1/19/2012 12:15:36,212,30092845
1/4/2012 10:59:12,213,19003870
1/4/2012 10:59:19,213,19004001
1/4/2012 13:13:02,213,30132468
1/11/2012 15:33:21,213,30137434
1/13/2012 15:30:55,214,18995993
1/5/2012 10:02:26,214,22236228
1/5/2012 10:02:08,214,30001895
1/5/2012 10:02:14,214,30045405
1/19/2012 13:09:44,214,30075469
1/5/2012 10:02:19,214,30127260
1/20/2012 15:45:47,215,18994335
1/20/2012 15:45:37,215,30018352
1/20/2012 15:45:55,215,30127773
12/12/2011 14:55:49,218,30038251
12/12/2011 14:55:07,218,30110290
12/12/2011 14:55:29,218,30117196
12/12/2011 14:55:35,218,30122261
12/12/2011 14:55:21,218,30122733
12/12/2011 14:55:41,218,30122741
12/12/2011 14:55:16,218,30128243
1/12/2012 10:53:05,219,2219018
1/10/2012 11:34:11,220,30082325
12/8/2011 14:05:59,22219547,90000803
2/23/2012 12:16:39,22232979,22232979
2/23/2012 12:16:46,22232979,22232979
1/9/2012 15:13:56,225,30128896
1/12/2012 9:50:55,226,18997338
1/19/2012 13:27:09,227,30029326
1/18/2012 13:18:16,227,30117931
1/12/2012 9:56:00,227,30125124
1/13/2012 15:27:39,227,30135602
1/3/2012 13:55:02,228,30011571
1/9/2012 14:06:58,228,30021802
1/3/2012 13:54:40,228,30056014
1/20/2012 14:11:39,228,30116594
1/23/2012 13:58:11,228,30129928
1/3/2012 13:55:15,228,30130082
1/3/2012 13:55:29,228,30052641
1/3/2012 13:20:47,229,30118251
1/23/2012 14:10:23,24,18998567
1/23/2012 14:10:09,24,30030381
1/23/2012 14:09:53,24,30036925
1/23/2012 14:10:37,24,30119226
1/5/2012 12:21:55,27,30021968
1/19/2012 12:18:55,27,30112254
1/5/2012 12:21:48,27,30128417
1/19/2012 12:19:21,28,30084552
1/5/2012 12:15:08,28,30117592
1/5/2012 12:22:37,28,30118343
1/19/2012 12:19:15,28,30131155
1/5/2012 12:22:44,29,30058671
1/19/2012 12:17:44,29,30084107
1/19/2012 12:17:53,29,30098321
1/23/2012 14:10:56,3,30136980
1/5/2012 12:21:11,30,30017958
1/19/2012 12:17:13,30,30065544
1/19/2012 12:17:02,30,30129878
12/5/2011 15:16:39,90001058,30014583
12/5/2011 15:16:24,90001058,30038368
11/1/2011 12:42:04,90001611,30046551
11/30/2011 14:18:09,90001520,30069868
11/8/2011 15:06:44,90002486,30108807
10/24/2011 14:21:23,90001058,30119770
11/29/2011 15:27:20,90002528,30123871
1/5/2012 12:19:12,32,30088868
1/20/2012 13:21:27,33,30127500
1/23/2012 14:06:52,34,30022701
1/23/2012 14:06:26,34,30046247
1/23/2012 14:06:34,34,30046247
1/23/2012 14:06:44,34,30069843
1/20/2012 15:21:48,34,30080410
1/20/2012 15:21:27,34,30080469
1/20/2012 15:22:18,34,30080469
1/23/2012 14:06:18,34,30125884
1/20/2012 15:22:03,34,30126817
1/13/2012 15:26:04,34,30137418
1/20/2012 15:17:27,35,30101430
1/11/2012 13:38:40,35,30133599
1/13/2012 15:27:07,36,30062673
1/3/2012 10:25:22,36,30070460
1/20/2012 15:18:12,36,30091649
1/23/2012 13:48:06,36,30127518
1/20/2012 14:16:24,37,18998534
1/23/2012 15:09:56,37,30110597
1/20/2012 13:23:12,37,30135511
1/6/2012 10:51:17,38,30062962
1/20/2012 15:20:17,38,30077044
1/19/2012 13:41:41,38,30096713
1/13/2012 15:26:49,38,30135784
1/20/2012 13:23:39,39,30080584
1/23/2012 13:44:56,40,30030944
1/20/2012 13:20:01,43,30129019
1/5/2012 12:20:41,45,30050496
1/19/2012 12:19:35,45,30121743
1/5/2012 12:22:12,46,30130371
1/5/2012 12:22:05,46,30136733
1/5/2012 12:20:57,47,18994087
1/5/2012 12:20:51,47,30034698
1/19/2012 12:15:04,47,30041974
1/19/2012 12:15:16,47,30135289
1/5/2012 12:21:37,48,22232045
1/19/2012 12:14:27,48,30013817
1/19/2012 12:20:43,48,30115471
1/5/2012 12:18:33,48,30119739
1/5/2012 12:16:26,49,19003482
1/19/2012 12:18:10,49,30080196
1/19/2012 12:18:19,49,30129076
1/5/2012 12:20:32,50,30129605
1/13/2012 15:24:26,51,30033427
1/11/2012 14:06:31,51,30136576
1/20/2012 13:21:45,52,30076475
1/12/2012 9:50:03,52,30123533
1/18/2012 13:17:46,52,30123715
1/18/2012 13:17:34,52,30130744
1/20/2012 15:18:46,53,30091664
1/20/2012 15:10:28,55,30121610
1/12/2012 9:50:28,55,30132765
1/19/2012 13:26:59,56,19889567
1/20/2012 14:16:52,57,18998450
1/23/2012 15:14:30,57,19878420
1/23/2012 15:14:11,57,30082382
1/23/2012 15:11:42,59,22226419
1/9/2012 15:11:28,59,30126932
1/20/2012 14:17:39,60,30010219
1/9/2012 15:19:37,61,30119515
1/9/2012 15:30:11,63,30034706
1/20/2012 14:26:29,63,30137012
1/9/2012 13:56:02,65,30118962
1/3/2012 13:38:26,65,30125983
1/5/2012 15:37:19,66,30028427
1/4/2012 15:11:51,66,30038053
1/19/2012 14:10:56,66,30068381
1/19/2012 14:10:44,66,30131056
1/19/2012 14:18:03,68,19887273
1/12/2012 13:51:11,68,30092704
1/5/2012 14:16:05,68,30125892
1/5/2012 12:13:53,7,19873900
1/10/2012 13:50:39,70,18994327
1/13/2012 13:47:51,70,30042725
1/5/2012 14:28:27,70,30052237
1/3/2012 14:03:44,70,30067706
1/13/2012 14:04:34,70,30080170
1/4/2012 14:07:49,70,30110993
1/10/2012 13:50:07,70,30112015
1/13/2012 13:47:28,70,30044366
1/12/2012 13:44:22,71,30007694
1/5/2012 13:40:52,71,30092274
1/6/2012 13:53:20,71,30109565
1/3/2012 14:21:28,71,30119077
1/10/2012 14:05:41,71,30126262
1/18/2012 13:40:01,71,30129811
1/23/2012 14:20:55,71,30136691
1/11/2012 13:51:08,71,30137244
1/4/2012 13:59:05,72,30011712
1/18/2012 13:44:08,72,30056287
1/23/2012 13:56:52,72,30116594
1/13/2012 14:05:29,72,30129563
1/6/2012 14:09:01,72,30137012
1/23/2012 14:28:28,74,30014807
1/4/2012 13:56:28,74,30095236
1/9/2012 14:13:54,74,30111165
1/6/2012 14:32:23,74,30123475
1/18/2012 15:17:47,74,30130520
1/3/2012 13:47:09,74,30131734
1/20/2012 13:45:26,75,22227847
1/19/2012 14:28:04,76,18992339
1/9/2012 15:18:13,78,30078471
1/9/2012 15:18:08,78,30119010
1/10/2012 11:33:18,78,30123913
1/9/2012 15:22:35,78,30129076
1/9/2012 15:15:42,79,19880780
1/9/2012 15:15:12,79,19882059
1/9/2012 15:30:32,79,30080915
1/9/2012 15:24:25,79,30109409
1/23/2012 15:13:16,79,30112882
1/5/2012 12:15:21,8,22232508
1/5/2012 12:12:10,8,30118400
1/23/2012 15:14:58,80,30132476
1/20/2012 14:17:24,81,18998377
1/9/2012 15:27:56,82,30072722
1/9/2012 15:28:06,82,30072722
1/9/2012 15:27:32,82,30078083
1/23/2012 15:15:33,82,30078521
1/23/2012 15:15:51,82,30113427
1/9/2012 15:27:06,82,30136683
1/9/2012 15:26:33,83,30012488
1/9/2012 15:21:12,83,30080816
1/9/2012 15:17:46,83,30082861
1/9/2012 15:20:40,83,30110597
1/9/2012 15:21:02,83,30110597
1/9/2012 15:14:23,83,30111306
1/23/2012 15:16:04,83,30131908
1/4/2012 14:26:40,84,30015473
1/23/2012 14:00:35,85,30116156
1/6/2012 14:31:17,85,30131478
1/9/2012 14:06:36,85,30135479
1/9/2012 13:42:18,87,30033211
1/20/2012 14:02:01,87,30042949
1/11/2012 14:14:21,87,30109698
1/23/2012 13:47:19,87,30115919
1/3/2012 13:44:01,88,30132542
1/3/2012 13:43:29,88,30132609
1/3/2012 13:43:41,88,30132609
1/11/2012 14:17:50,89,30134704
1/5/2012 12:16:09,9,19003565
1/5/2012 12:20:18,9,30049498
1/19/2012 12:14:48,9,30119044
1/18/2012 13:52:36,90,30055453
1/18/2012 13:53:07,90,30123939
1/13/2012 14:05:59,90,30136758
11/1/2011 14:24:50,90000019,22222442
11/28/2011 14:22:58,90000043,19873686
10/30/2011 13:54:53,90000043,22219133
10/30/2011 13:55:16,90000043,22221154
11/28/2011 14:23:11,90000043,30007173
10/30/2011 13:55:01,90000043,30011399
11/28/2011 14:17:12,90000043,30021349
10/17/2011 10:29:28,90000043,30031116
10/30/2011 13:55:09,90000043,30042055
11/28/2011 14:17:19,90000043,30069629
11/28/2011 14:16:47,90000043,30071492
10/17/2011 10:29:16,90000043,30072839
11/28/2011 14:23:05,90000043,30081921
10/30/2011 13:54:45,90000043,30109219
11/28/2011 14:17:05,90000043,30112031
10/17/2011 10:30:32,90000043,30119879
10/17/2011 10:29:55,90000043,30121941
10/30/2011 13:54:18,90000043,30123244
10/17/2011 10:29:46,90000043,30126403
10/17/2011 10:29:37,90000043,30130918
10/26/2011 12:42:47,90000050,30024343
10/19/2011 13:19:02,90000050,30031223
11/21/2011 14:52:15,90000050,30063150
10/24/2011 14:31:40,90000050,30068506
10/18/2011 13:34:52,90000050,30115406
10/24/2011 14:31:25,90000050,30119549
12/5/2011 14:01:02,90000050,30129183
10/14/2011 14:30:58,90000076,18993535
10/14/2011 14:31:20,90000076,19873231
10/14/2011 15:46:13,90000076,19873645
10/14/2011 15:48:51,90000076,19874189
10/14/2011 14:29:25,90000076,19874346
10/14/2011 14:29:25,90000076,19874346
10/14/2011 15:48:28,90000076,19876127
10/14/2011 15:46:30,90000076,19876333
10/14/2011 14:30:35,90000076,19876432
10/14/2011 15:45:58,90000076,19877810
11/2/2011 14:09:14,90000076,19880400
10/14/2011 15:45:41,90000076,19882026
10/14/2011 14:29:59,90000076,19882042
11/6/2011 17:11:54,90000076,19882109
11/1/2011 14:04:29,90000076,19882364
12/9/2011 15:00:59,90000076,19887611
12/9/2011 15:00:34,90000076,19889021
11/2/2011 14:09:28,90000076,20830691
10/14/2011 14:31:05,90000076,20831525
11/8/2011 15:07:28,90000076,20832143
10/14/2011 15:47:50,90000076,22218572
12/9/2011 15:01:06,90000076,22221345
10/14/2011 15:48:35,90000076,22224711
12/9/2011 15:00:41,90000076,22230551
10/14/2011 14:30:52,90000076,30002588
10/14/2011 15:47:39,90000076,30004592
11/1/2011 14:04:49,90000076,30009179
12/9/2011 15:00:07,90000076,30010995
11/2/2011 14:20:11,90000076,30011274
10/14/2011 15:49:09,90000076,30012298
10/14/2011 15:46:51,90000076,30015754
10/14/2011 15:47:28,90000076,30015754
10/14/2011 14:29:00,90000076,30015762
10/14/2011 15:48:00,90000076,30016331
10/14/2011 14:29:43,90000076,30017073
10/14/2011 14:29:36,90000076,30017081
12/9/2011 15:00:17,90000076,30018675
10/14/2011 14:28:38,90000076,30018923
10/14/2011 14:28:23,90000076,30018931
10/20/2011 10:14:09,90000076,30019335
10/26/2011 15:16:23,90000076,30020184
10/14/2011 15:46:07,90000076,30024723
11/2/2011 13:52:15,90000076,30034615
11/8/2011 15:07:21,90000076,30034672
11/1/2011 10:24:35,90000076,30034680
11/1/2011 10:24:25,90000076,30034730
11/1/2011 10:24:42,90000076,30036453
12/9/2011 15:00:24,90000076,30037600
11/1/2011 10:44:22,90000076,30044192
11/1/2011 10:24:16,90000076,30044242
10/14/2011 14:30:28,90000076,30053177
10/14/2011 15:48:08,90000076,30056527
10/14/2011 15:45:28,90000076,30056766
10/14/2011 15:45:51,90000076,30056824
10/14/2011 14:31:13,90000076,30058523
10/14/2011 14:30:44,90000076,30058630
11/1/2011 14:04:41,90000076,30058853
11/1/2011 10:44:33,90000076,30059497
12/9/2011 15:00:47,90000076,30062863
10/17/2011 13:38:52,90000076,30070262
10/26/2011 15:16:06,90000076,30088223
10/20/2011 10:14:00,90000076,30092852
10/14/2011 15:49:00,90000076,30095160
10/14/2011 15:46:23,90000076,30096077
10/14/2011 14:30:06,90000076,30111298
10/14/2011 15:48:43,90000076,30122832
10/20/2011 10:14:17,90000076,30131486
12/9/2011 15:00:13,90000076,30131486
12/9/2011 15:00:30,90000076,30133953
10/13/2011 10:01:19,90000084,18991737
10/13/2011 10:00:05,90000084,18991836
10/13/2011 10:03:51,90000084,18992685
10/13/2011 10:03:45,90000084,18992925
10/13/2011 9:59:53,90000084,18994459
10/13/2011 10:00:55,90000084,18995829
10/13/2011 10:00:21,90000084,18997296
10/13/2011 10:05:04,90000084,18998419
10/13/2011 10:01:24,90000084,18998534
10/13/2011 10:02:19,90000084,18998542
10/13/2011 10:01:52,90000084,18998757
10/13/2011 10:00:12,90000084,19885607
10/13/2011 10:06:29,90000084,19886084
10/13/2011 10:05:22,90000084,19886100
10/13/2011 10:05:17,90000084,19886118
10/13/2011 10:05:11,90000084,19886266
10/13/2011 10:01:33,90000084,19887611
10/13/2011 10:06:09,90000084,19888353
10/13/2011 10:06:03,90000084,19888361
10/13/2011 10:05:58,90000084,19888635
10/13/2011 10:00:17,90000084,19889021
10/13/2011 10:02:26,90000084,20830493
10/13/2011 10:02:58,90000084,20830659
10/13/2011 10:03:18,90000084,22218416
10/13/2011 10:03:34,90000084,22219489
10/13/2011 10:01:45,90000084,22220693
10/13/2011 10:03:07,90000084,22229157
10/13/2011 10:02:46,90000084,22230015
10/13/2011 10:06:22,90000084,22230551
10/13/2011 10:03:57,90000084,30006159
10/13/2011 10:05:30,90000084,30008783
10/13/2011 9:59:41,90000084,30010177
10/20/2011 13:33:18,90000084,30011175
10/13/2011 10:04:45,90000084,30014906
10/13/2011 9:59:47,90000084,30018212
10/13/2011 10:02:14,90000084,30018675
10/13/2011 9:59:28,90000084,30021083
10/13/2011 10:04:08,90000084,30022115
10/13/2011 10:04:03,90000084,30023436
10/13/2011 10:06:15,90000084,30024764
10/13/2011 10:05:45,90000084,30026496
10/13/2011 10:04:13,90000084,30031504
10/13/2011 10:04:19,90000084,30038129
10/13/2011 10:00:48,90000084,30040729
10/13/2011 10:00:35,90000084,30043749
10/13/2011 10:00:26,90000084,30047104
10/13/2011 10:01:00,90000084,30049514
10/13/2011 10:05:36,90000084,30060750
10/13/2011 10:01:06,90000084,30060958
10/13/2011 10:00:31,90000084,30077358
10/13/2011 9:59:59,90000084,30078778
10/13/2011 10:01:12,90000084,30082325
10/13/2011 10:05:50,90000084,30082903
10/13/2011 10:01:41,90000084,30091409
10/13/2011 10:03:25,90000084,30094908
10/13/2011 10:04:58,90000084,30095947
10/13/2011 10:04:49,90000084,30097919
10/13/2011 10:04:54,90000084,30100168
10/13/2011 10:01:37,90000084,30106025
10/13/2011 10:03:31,90000084,30107387
10/13/2011 10:02:30,90000084,30112189
10/13/2011 10:02:52,90000084,30127377
11/29/2011 11:41:39,90000092,30133466
10/14/2011 13:05:34,90000134,30023014
10/17/2011 12:53:23,90000134,30023238
12/8/2011 15:03:50,90000134,30132765
10/25/2011 12:22:43,90000134,30135370
11/3/2011 13:07:21,90000142,30128573
12/9/2011 16:26:27,90000159,30020432
10/19/2011 9:06:46,90000159,30020820
10/14/2011 14:25:14,90000159,30073902
10/14/2011 14:48:10,90000159,30099600
12/9/2011 16:26:49,90000159,30135412
10/31/2011 15:30:19,90000175,30028633
10/31/2011 15:30:44,90000175,30036883
10/31/2011 15:30:55,90000175,30036883
12/1/2011 9:06:42,90000175,30037220
12/1/2011 9:06:30,90000175,30080030
12/1/2011 9:06:17,90000175,30110050
10/31/2011 15:31:09,90000175,30111652
12/1/2011 9:06:52,90000175,30122956
11/9/2011 14:31:30,90000241,30073902
11/30/2011 14:56:10,90000241,30130637
12/2/2011 14:09:09,90000266,30016463
11/30/2011 14:31:19,90000266,30114391
10/14/2011 13:41:36,90000266,30118897
11/3/2011 13:08:35,90000266,30132120
11/30/2011 14:18:25,90000274,30115893
11/2/2011 15:28:43,90000290,30020739
11/2/2011 15:28:04,90000290,30033823
11/29/2011 16:26:15,90000290,30040208
11/8/2011 11:44:45,90000290,30066526
12/8/2011 15:31:29,90000290,30112809
11/29/2011 16:25:33,90000290,30121776
12/8/2011 15:31:57,90000290,30122485
10/21/2011 12:20:04,90000290,30131494
10/11/2011 13:50:51,90000290,30132385
11/29/2011 16:26:05,90000290,30134431
10/26/2011 12:48:35,90000290,30120216
1/3/2012 11:17:42,90000290,30120893
12/8/2011 12:20:26,90000308,30082085
10/18/2011 12:41:42,90000308,30082838
10/19/2011 12:48:52,90000308,30082861
12/8/2011 12:21:10,90000308,30123525
10/26/2011 12:57:33,90000308,30127013
10/28/2011 13:16:30,90000324,30060594
10/14/2011 14:24:50,90000324,30086102
11/29/2011 15:21:45,90000324,30110266
10/11/2011 9:58:15,90000324,30118897
11/9/2011 13:41:17,90000324,30134555
11/1/2011 10:40:35,90000332,30070114
11/1/2011 10:41:07,90000332,30119598
10/18/2011 11:42:02,90000332,30124606
10/18/2011 11:41:49,90000332,30134324
10/20/2011 11:28:46,90000340,18993055
10/20/2011 11:28:58,90000340,30038491
12/1/2011 12:18:30,90000340,30066542
10/27/2011 11:20:18,90000340,30081533
10/27/2011 11:20:08,90000340,30109920
12/1/2011 12:18:43,90000340,30129290
10/24/2011 13:15:39,90000357,30037428
10/26/2011 13:18:01,90000365,30121305
11/1/2011 10:24:00,90000381,90000076
12/5/2011 15:17:54,90000399,30015556
12/6/2011 14:07:56,90000399,30078273
10/24/2011 14:15:54,90000415,30004568
11/28/2011 15:10:30,90000415,30015838
11/28/2011 15:12:47,90000415,30018998
11/28/2011 15:10:16,90000415,30038103
10/24/2011 14:15:38,90000415,30055461
10/24/2011 14:19:33,90000415,30060875
10/14/2011 14:17:47,90000423,30092886
10/28/2011 14:18:13,90000423,30093421
10/14/2011 14:17:41,90000423,30114979
12/2/2011 15:22:01,90000423,30124739
12/2/2011 15:21:53,90000423,90000423
1/18/2012 12:38:45,90000456,30085302
1/11/2012 14:12:43,90000456,30108864
1/3/2012 15:12:29,90000456,30134068
10/17/2011 9:31:02,90000464,30080683
11/1/2011 12:01:08,90000464,30121941
11/2/2011 13:04:19,90000498,30078646
10/25/2011 11:20:28,90000514,30007314
11/1/2011 10:39:28,90000514,30023816
10/13/2011 9:33:12,90000514,30094601
11/1/2011 10:39:39,90000514,30123301
10/26/2011 13:30:38,90000522,30110209
10/17/2011 12:54:55,90000522,30126452
12/6/2011 13:54:29,90000548,30093603
12/2/2011 15:21:37,90000548,30123020
10/14/2011 14:15:37,90000548,30126023
10/14/2011 13:04:52,90000555,30051908
10/19/2011 11:56:54,90000555,30083539
10/19/2011 11:57:22,90000555,30100119
10/19/2011 11:57:09,90000555,30109284
10/13/2011 14:08:31,90000563,90000563
11/3/2011 8:17:32,90000571,18997635
11/8/2011 15:39:55,90000597,30031033
10/11/2011 11:07:13,90000597,30075352
11/8/2011 15:40:06,90000597,30111223
11/3/2011 13:17:53,90000597,30115406
11/29/2011 15:04:42,90000597,30123715
12/7/2011 10:13:27,90000597,30123780
10/20/2011 14:44:33,90000647,30082366
10/11/2011 14:12:58,90000647,30111470
10/18/2011 14:03:32,90000647,30122410
10/25/2011 14:15:25,90000647,30135412
11/7/2011 14:48:33,90000670,30018824
12/2/2011 15:29:59,90000670,30040588
10/26/2011 14:38:41,90000670,30065171
11/2/2011 13:30:30,90000670,30077838
10/18/2011 12:42:39,90000670,30082226
10/17/2011 13:16:40,90000670,30098404
10/24/2011 13:56:58,90000670,30110597
10/21/2011 14:30:43,90000670,30131429
10/31/2011 13:57:30,90000670,30135776
12/7/2011 10:15:18,90000712,30003131
12/7/2011 10:14:33,90000712,30043277
11/3/2011 13:29:59,90000712,30068688
12/7/2011 10:15:27,90000712,30094171
12/7/2011 10:15:06,90000712,30095822
12/7/2011 10:14:43,90000712,30097000
11/29/2011 15:11:30,90000712,30135750
12/7/2011 10:14:48,90000712,90000712
11/29/2011 15:29:32,90000738,19890193
11/3/2011 13:09:58,90000738,30069801
10/26/2011 13:15:22,90000738,30069850
10/18/2011 14:16:12,90000738,30082150
11/29/2011 15:28:57,90000738,30083430
10/18/2011 14:16:26,90000738,30083976
12/1/2011 14:25:57,90000738,30100408
12/1/2011 14:25:42,90000738,30130389
10/18/2011 14:23:55,90000738,30136634
10/20/2011 11:26:52,90000746,22232136
12/5/2011 11:36:43,90000746,30018733
10/27/2011 11:17:21,90000746,30038087
12/8/2011 12:24:46,90000746,30038434
12/5/2011 11:37:36,90000746,30041792
10/27/2011 11:16:58,90000746,30072300
12/1/2011 12:25:42,90000746,30086813
12/1/2011 12:25:36,90000746,30086870
12/8/2011 12:24:53,90000746,30110514
10/20/2011 11:27:15,90000746,30113534
10/27/2011 11:17:32,90000746,30115554
11/3/2011 11:09:05,90000746,30116883
12/8/2011 12:23:26,90000753,30004063
12/1/2011 12:14:11,90000753,30043285
11/3/2011 11:16:36,90000753,30047955
12/1/2011 12:13:41,90000753,30095756
12/8/2011 12:23:33,90000753,30116479
11/29/2011 10:33:35,90000779,19875632
11/28/2011 14:21:14,90000779,30004063
11/1/2011 9:48:41,90000779,30013619
10/17/2011 13:16:59,90000779,30015770
11/28/2011 13:04:51,90000779,30034532
11/1/2011 9:49:09,90000779,30034565
11/1/2011 9:48:52,90000779,30053862
11/1/2011 9:49:03,90000779,30056584
10/25/2011 10:32:38,90000779,30082887
11/1/2011 9:49:15,90000779,30123830
12/8/2011 14:05:50,90000803,22219547
11/30/2011 11:29:32,90000803,30136576
12/8/2011 14:04:02,90000803,90000324
11/29/2011 15:21:58,90000811,30081061
10/21/2011 14:21:34,90000811,30098933
10/14/2011 14:24:25,90000811,30115224
12/8/2011 14:05:00,90000811,30117410
12/8/2011 14:05:19,90000811,30118574
11/8/2011 9:42:31,90000811,30134670
10/27/2011 12:24:02,90000837,30029367
10/21/2011 14:53:56,90000837,30106140
10/18/2011 14:08:19,90000837,30111165
11/3/2011 14:07:07,90000837,30118467
11/10/2011 15:01:13,90000837,30118467
11/10/2011 15:33:14,90000837,30121552
11/29/2011 15:07:37,90000837,30131718
10/11/2011 14:01:22,90000837,30134381
11/1/2011 12:32:27,90000837,30136758
10/17/2011 13:38:29,90000845,22224547
11/29/2011 14:32:01,90000845,30004360
10/21/2011 13:41:45,90000845,30048136
10/17/2011 13:38:12,90000845,30050843
12/9/2011 14:46:53,90000845,30070627
10/19/2011 11:59:54,90000845,30073001
12/9/2011 14:46:46,90000845,30075089
12/2/2011 14:49:26,90000845,30082051
12/9/2011 14:46:38,90000845,30103378
12/6/2011 14:35:25,90000845,30119390
12/5/2011 13:41:06,90000845,30134001
11/2/2011 13:30:46,90000845,30134282
10/14/2011 13:35:01,90000878,18998302
11/1/2011 14:44:59,90000878,30049340
11/29/2011 15:09:07,90000878,30076210
12/6/2011 15:12:15,90000878,30108500
10/17/2011 14:18:16,90000886,22222558
10/24/2011 14:15:03,90000886,22227672
10/24/2011 14:17:47,90000886,30000079
10/24/2011 14:15:16,90000886,30001093
10/17/2011 14:18:27,90000886,30062814
10/24/2011 14:17:31,90000886,30076434
10/12/2011 10:38:38,90000886,30103188
11/28/2011 15:15:58,90000886,30109326
10/31/2011 14:15:56,90000886,30129381
10/13/2011 11:21:29,90000894,18999326
10/13/2011 11:24:53,90000894,19003326
10/13/2011 11:22:08,90000894,30050058
10/31/2011 14:15:04,90000894,30059638
10/13/2011 11:22:33,90000894,30069975
11/28/2011 15:19:11,90000894,30080345
11/28/2011 15:19:00,90000894,30080527
10/13/2011 11:21:16,90000894,30103626
10/13/2011 11:21:55,90000894,30129647
10/13/2011 11:22:21,90000894,30132062
10/24/2011 14:19:47,90000902,19001478
10/17/2011 14:19:38,90000902,22231740
10/17/2011 14:19:54,90000902,30015077
11/28/2011 15:11:06,90000902,30034623
11/28/2011 15:12:28,90000936,30126031
10/18/2011 10:24:27,90000951,22217814
10/18/2011 11:44:38,90000951,30002257
10/18/2011 10:22:33,90000951,30067979
10/20/2011 10:07:11,90000951,30134951
10/18/2011 12:45:07,90000969,22236038
11/28/2011 12:50:33,90000969,30117949
11/28/2011 12:50:14,90000969,30118004
11/28/2011 12:51:04,90000969,30118004
10/24/2011 13:49:57,90000969,30132138
12/2/2011 15:19:07,90000977,30076988
12/2/2011 15:19:27,90000977,30077044
10/28/2011 14:18:53,90000977,30123251
10/20/2011 14:24:42,90000993,30037774
10/27/2011 14:04:43,90000993,30066013
10/27/2011 14:17:07,90000993,30066013
10/27/2011 14:21:05,90000993,30117113
11/9/2011 14:35:36,90000993,30126825
12/9/2011 14:44:40,90001009,30027023
11/3/2011 14:15:31,90001009,30071070
12/9/2011 14:45:05,90001009,30099030
12/9/2011 14:44:57,90001009,30105902
12/9/2011 14:44:15,90001009,30136758
12/9/2011 14:44:47,90001009,90001009
12/2/2011 15:20:17,90001017,22229876
